origin_comune,dest_comune,travel_time_min
Castelfranco In Miscano,San Leucio Del Sannio,61.305
Castelfranco In Miscano,San Lorenzello,84.45
Castelfranco In Miscano,San Lorenzo Maggiore,71.29833333333333
Castelfranco In Miscano,San Lupo,76.91499999999999
Castelfranco In Miscano,San Marco Dei Cavoti,44.76833333333333
Castelfranco In Miscano,San Martino Sannita,59.96666666666667
Castelfranco In Miscano,San Nazzaro,62.99333333333333
Castelfranco In Miscano,San Nicola Manfredi,60.07333333333334
Castelfranco In Miscano,Sant'Agata De' Goti,98.93166666666666
Castelfranco In Miscano,Sant'Angelo A Cupolo,61.26
Castelfranco In Miscano,Sant'Arcangelo Trimonte,36.92666666666666
Castelfranco In Miscano,Santa Croce Del Sannio,79.83833333333334
Castelfranco In Miscano,Sassinoro,80.17833333333333
Castelfranco In Miscano,Solopaca,72.49333333333334
Castelfranco In Miscano,Telese Terme,74.08833333333334
Castelfranco In Miscano,Tocco Caudio,72.06666666666666
Castelpagano,Airola,81.295
Castelpagano,Limatola,98.25333333333332
Castelpagano,San Giorgio Del Sannio,55.26833333333333
Castelpagano,San Salvatore Telesino,71.08833333333334
Castelpagano,Benevento,49.005
Castelpagano,Cerreto Sannita,65.34666666666666
Castelpagano,Ginestra Degli Schiavoni,59.05
Castelpagano,Morcone,33.88666666666667
Castelpagano,San Bartolomeo In Galdo,44.28333333333333
Castelpagano,Vitulano,58.30833333333333
Castelpagano,San Marco Dei Cavoti,22.291666666666668
Castelpagano,Torrecuso,57.34666666666667
Castelpagano,Amorosi,77.48166666666665
Castelpagano,Apice,64.02666666666667
Castelpagano,Apollosa,56.97
Castelpagano,Arpaia,79.74666666666667
Castelpagano,Arpaise,64.88333333333334
Castelpagano,Baselice,33.845
Castelpagano,Bonea,74.89166666666667
Castelpagano,Bucciano,79.39
Castelpagano,Buonalbergo,56.52666666666666
Castelpagano,Calvi,57.79833333333333
Castelpagano,Campolattaro,40.89666666666667
Castelpagano,Campoli Del Monte Taburno,60.86
Castelpagano,Casalduni,45.82666666666667
Castelpagano,Castelfranco In Miscano,59.958333333333336
Castelpagano,Castelpagano,0.0
Castelpagano,Castelpoto,62.06
Castelpagano,Castelvenere,65.705
Castelpagano,Castelvetere In Val Fortore,27.245
Castelpagano,Cautano,56.735
Castelpagano,Ceppaloni,61.545
Castelpagano,Circello,12.161666666666669
Castelpagano,Colle Sannita,6.568333333333333
Castelpagano,Cusano Mutri,76.50500000000001
Castelpagano,Dugenta,85.2
Castelpagano,Durazzano,100.415
Castelpagano,Faicchio,79.25666666666666
Castelpagano,Foglianise,54.28833333333333
Castelpagano,Foiano Di Val Fortore,32.71333333333333
Castelpagano,Forchia,82.30333333333333
Castelpagano,Fragneto Monforte,36.47833333333333
Castelpagano,Fragneto L'Abate,29.90833333333333
Castelpagano,Frasso Telesino,73.68166666666666
Castelpagano,Ginestra Degli Schiavoni,59.05
Castelpagano,Guardia Sanframondi,55.2
Castelpagano,Melizzano,74.64666666666668
Castelpagano,Moiano,82.88333333333334
Castelpagano,Molinara,29.668333333333333
Castelpagano,Montefalcone Di Val Fortore,45.13166666666667
Castelpagano,Montesarchio,69.59833333333333
Castelpagano,Paduli,56.766666666666666
Castelpagano,Pago Veiano,43.580000000000005
Castelpagano,Pannarano,66.83166666666666
Castelpagano,Paolisi,77.565
Castelpagano,Paupisi,58.855
Castelpagano,Pesco Sannita,29.53666666666667
Castelpagano,Pietraroja,57.53333333333333
Castelpagano,Pietrelcina,37.94166666666667
Castelpagano,Ponte,51.31
Castelpagano,Pontelandolfo,39.935
Castelpagano,Puglianello,74.85333333333332
Castelpagano,Reino,15.756666666666666
Castelpagano,San Bartolomeo In Galdo,44.28333333333333
Castelpagano,San Giorgio La Molara,37.155
Castelpagano,San Giorgio Del Sannio,55.26833333333333
Castelpagano,San Leucio Del Sannio,54.748333333333335
Castelpagano,San Lorenzello,67.96833333333333
Castelpagano,San Lorenzo Maggiore,56.3
Castelpagano,San Lupo,49.78333333333333
Castelpagano,San Marco Dei Cavoti,22.291666666666668
Castelpagano,San Martino Sannita,57.013333333333335
Castelpagano,San Nazzaro,60.04
Castelpagano,San Nicola Manfredi,57.12
Castelpagano,Sant'Agata De' Goti,91.07333333333332
Castelpagano,Sant'Angelo A Cupolo,58.41666666666666
Castelpagano,Sant'Arcangelo Trimonte,61.66
Castelpagano,Santa Croce Del Sannio,20.14333333333333
Castelpagano,Sassinoro,31.07333333333333
Castelpagano,Solopaca,64.635
Castelpagano,Telese Terme,66.23
Castelpagano,Tocco Caudio,63.28
Castelpoto,Airola,33.598333333333336
Castelpoto,Limatola,68.49666666666667
Castelpoto,San Giorgio Del Sannio,32.05166666666666
Castelpoto,San Salvatore Telesino,46.94166666666667
Castelpoto,Benevento,36.905
Castelpoto,Cerreto Sannita,49.48333333333333
Castelpoto,Ginestra Degli Schiavoni,66.05666666666667
Castelpoto,Morcone,47.105
Castelpoto,San Bartolomeo In Galdo,82.54833333333333
Castelpoto,Vitulano,18.025
Castelpoto,San Marco Dei Cavoti,50.586666666666666
Castelpoto,Torrecuso,23.611666666666668
Castelpoto,Amorosi,53.335
Castelpoto,Apice,44.54166666666666
Castelpoto,Apollosa,15.565
Castelpoto,Arpaia,35.333333333333336
Castelpoto,Arpaise,30.51
Castelpoto,Baselice,74.13666666666667
Castelpoto,Bonea,23.00333333333333
Castelpoto,Bucciano,29.655
Castelpoto,Buonalbergo,47.71666666666667
Castelpoto,Calvi,34.58166666666667
Castelpoto,Campolattaro,35.16166666666666
Castelpoto,Campoli Del Monte Taburno,15.486666666666668
Castelpoto,Casalduni,36.75333333333333
Castelpoto,Castelfranco In Miscano,68.76333333333334
Castelpoto,Castelpagano,62.43833333333334
Castelpoto,Castelpoto,0.0
Castelpoto,Castelvenere,45.745
Castelpoto,Castelvetere In Val Fortore,81.87666666666668
Castelpoto,Cautano,16.451666666666668
Castelpoto,Ceppaloni,32.545
Castelpoto,Circello,60.63
Castelpoto,Colle Sannita,57.266666666666666
Castelpoto,Cusano Mutri,66.295
Castelpoto,Dugenta,56.736666666666665
Castelpoto,Durazzano,55.016666666666666
Castelpoto,Faicchio,56.05333333333333
Castelpoto,Foglianise,14.005
Castelpoto,Foiano Di Val Fortore,68.03333333333333
Castelpoto,Forchia,37.89
Castelpoto,Fragneto Monforte,32.79833333333333
Castelpoto,Fragneto L'Abate,37.955000000000005
Castelpoto,Frasso Telesino,38.31166666666666
Castelpoto,Ginestra Degli Schiavoni,66.05666666666667
Castelpoto,Guardia Sanframondi,43.46333333333334
Castelpoto,Melizzano,43.64833333333333
Castelpoto,Moiano,35.86666666666667
Castelpoto,Molinara,58.20333333333333
Castelpoto,Montefalcone Di Val Fortore,70.30333333333333
Castelpoto,Montesarchio,22.375
Castelpoto,Paduli,37.365
Castelpoto,Pago Veiano,45.14666666666667
Castelpoto,Pannarano,32.458333333333336
Castelpoto,Paolisi,33.151666666666664
Castelpoto,Paupisi,27.113333333333333
Castelpoto,Pesco Sannita,36.77666666666666
Castelpoto,Pietraroja,70.75166666666668
Castelpoto,Pietrelcina,36.15333333333333
Castelpoto,Ponte,26.46333333333333
Castelpoto,Pontelandolfo,39.3
Castelpoto,Puglianello,50.70666666666667
Castelpoto,Reino,46.98833333333334
Castelpoto,San Bartolomeo In Galdo,82.54833333333333
Castelpoto,San Giorgio La Molara,59.35
Castelpoto,San Giorgio Del Sannio,32.05166666666666
Castelpoto,San Leucio Del Sannio,22.516666666666666
Castelpoto,San Lorenzello,52.445
Castelpoto,San Lorenzo Maggiore,39.29333333333333
Castelpoto,San Lupo,44.91
Castelpoto,San Marco Dei Cavoti,50.586666666666666
Castelpoto,San Martino Sannita,32.498333333333335
Castelpoto,San Nazzaro,36.82333333333334
Castelpoto,San Nicola Manfredi,32.605
Castelpoto,Sant'Agata De' Goti,45.935
Castelpoto,Sant'Angelo A Cupolo,32.38166666666667
Castelpoto,Sant'Arcangelo Trimonte,46.263333333333335
Castelpoto,Santa Croce Del Sannio,48.035
Castelpoto,Sassinoro,46.89
Castelpoto,Solopaca,40.48833333333334
Castelpoto,Telese Terme,42.083333333333336
Castelpoto,Tocco Caudio,18.486666666666668
Castelvenere,Airola,42.56666666666667
Castelvenere,Limatola,38.8
Castelvenere,San Giorgio Del Sannio,45.435
Castelvenere,San Salvatore Telesino,11.23
Castelvenere,Benevento,34.18333333333333
Castelvenere,Cerreto Sannita,12.781666666666666
Castelvenere,Ginestra Degli Schiavoni,75.625
Castelvenere,Morcone,47.3
Castelvenere,San Bartolomeo In Galdo,91.46
Castelvenere,Vitulano,33.82
Castelvenere,San Marco Dei Cavoti,59.498333333333335
Castelvenere,Torrecuso,25.22833333333333
Castelvenere,Amorosi,18.02833333333333
Castelvenere,Apice,54.193333333333335
Castelvenere,Apollosa,45.905
Castelvenere,Arpaia,48.51
Castelvenere,Arpaise,53.818333333333335
Castelvenere,Baselice,83.04833333333333
Castelvenere,Bonea,50.60833333333333
Castelvenere,Bucciano,42.73333333333333
Castelvenere,Buonalbergo,57.285
Castelvenere,Calvi,47.965
Castelvenere,Campolattaro,39.97666666666667
Castelvenere,Campoli Del Monte Taburno,44.27166666666667
Castelvenere,Casalduni,29.67
Castelvenere,Castelfranco In Miscano,78.33166666666666
Castelvenere,Castelpagano,68.27166666666668
Castelvenere,Castelpoto,46.586666666666666
Castelvenere,Castelvenere,0.0
Castelvenere,Castelvetere In Val Fortore,90.78833333333334
Castelvenere,Cautano,40.14666666666667
Castelvenere,Ceppaloni,50.48
Castelvenere,Circello,69.54166666666667
Castelvenere,Colle Sannita,66.17833333333333
Castelvenere,Cusano Mutri,29.59333333333333
Castelvenere,Dugenta,24.585
Castelvenere,Durazzano,42.845
Castelvenere,Faicchio,20.341666666666665
Castelvenere,Foglianise,34.72666666666667
Castelvenere,Foiano Di Val Fortore,76.945
Castelvenere,Forchia,51.06666666666667
Castelvenere,Fragneto Monforte,38.315000000000005
Castelvenere,Fragneto L'Abate,43.47166666666667
Castelvenere,Frasso Telesino,20.125
Castelvenere,Ginestra Degli Schiavoni,75.625
Castelvenere,Guardia Sanframondi,13.041666666666666
Castelvenere,Melizzano,21.09
Castelvenere,Moiano,41.57833333333333
Castelvenere,Molinara,67.115
Castelvenere,Montefalcone Di Val Fortore,79.87166666666667
Castelvenere,Montesarchio,54.79833333333333
Castelvenere,Paduli,46.93333333333333
Castelvenere,Pago Veiano,54.05833333333333
Castelvenere,Pannarano,55.766666666666666
Castelvenere,Paolisi,46.32833333333333
Castelvenere,Paupisi,21.631666666666668
Castelvenere,Pesco Sannita,45.68833333333334
Castelvenere,Pietraroja,37.29
Castelvenere,Pietrelcina,45.065000000000005
Castelvenere,Ponte,23.746666666666663
Castelvenere,Pontelandolfo,32.38
Castelvenere,Puglianello,15.4
Castelvenere,Reino,55.9
Castelvenere,San Bartolomeo In Galdo,91.46
Castelvenere,San Giorgio La Molara,68.91833333333334
Castelvenere,San Giorgio Del Sannio,45.435
Castelvenere,San Leucio Del Sannio,43.68333333333333
Castelvenere,San Lorenzello,14.443333333333332
Castelvenere,San Lorenzo Maggiore,12.996666666666666
Castelvenere,San Lupo,17.996666666666666
Castelvenere,San Marco Dei Cavoti,59.498333333333335
Castelvenere,San Martino Sannita,47.18
Castelvenere,San Nazzaro,50.20666666666667
Castelvenere,San Nicola Manfredi,47.28666666666666
Castelvenere,Sant'Agata De' Goti,33.50333333333334
Castelvenere,Sant'Angelo A Cupolo,48.70666666666667
Castelvenere,Sant'Arcangelo Trimonte,55.83166666666667
Castelvenere,Santa Croce Del Sannio,48.23
Castelvenere,Sassinoro,47.085
Castelvenere,Solopaca,13.346666666666666
Castelvenere,Telese Terme,5.614999999999999
Castelvenere,Tocco Caudio,46.69166666666667
Castelvetere In Val Fortore,Airola,100.86
Castelvetere In Val Fortore,Limatola,117.81833333333334
Castelvetere In Val Fortore,San Giorgio Del Sannio,74.83333333333333
Castelvetere In Val Fortore,San Salvatore Telesino,90.65333333333334
Castelvetere In Val Fortore,Benevento,70.34166666666667
Castelvetere In Val Fortore,Cerreto Sannita,92.16166666666666
Castelvetere In Val Fortore,Ginestra Degli Schiavoni,59.78
Castelvetere In Val Fortore,Morcone,60.70166666666667
Castelvetere In Val Fortore,San Bartolomeo In Galdo,22.141666666666666
Castelvetere In Val Fortore,Vitulano,77.87333333333332
Castelvetere In Val Fortore,San Marco Dei Cavoti,32.35666666666667
Castelvetere In Val Fortore,Torrecuso,76.91166666666666
Castelvetere In Val Fortore,Amorosi,97.04666666666668
Castelvetere In Val Fortore,Apice,82.34333333333333
Castelvetere In Val Fortore,Apollosa,76.53500000000001
Castelvetere In Val Fortore,Arpaia,99.31166666666668
Castelvetere In Val Fortore,Arpaise,84.44833333333332
Castelvetere In Val Fortore,Baselice,21.13833333333333
Castelvetere In Val Fortore,Bonea,94.45666666666666
Castelvetere In Val Fortore,Bucciano,98.955
Castelvetere In Val Fortore,Buonalbergo,66.59166666666667
Castelvetere In Val Fortore,Calvi,77.36333333333333
Castelvetere In Val Fortore,Campolattaro,65.22166666666666
Castelvetere In Val Fortore,Campoli Del Monte Taburno,80.425
Castelvetere In Val Fortore,Casalduni,68.62166666666667
Castelvetere In Val Fortore,Castelfranco In Miscano,55.748333333333335
Castelvetere In Val Fortore,Castelpagano,27.275
Castelvetere In Val Fortore,Castelpoto,81.625
Castelvetere In Val Fortore,Castelvenere,89.45666666666666
Castelvetere In Val Fortore,Castelvetere In Val Fortore,0.0
Castelvetere In Val Fortore,Cautano,76.3
Castelvetere In Val Fortore,Ceppaloni,81.11
Castelvetere In Val Fortore,Circello,31.726666666666667
Castelvetere In Val Fortore,Colle Sannita,26.133333333333333
Castelvetere In Val Fortore,Cusano Mutri,103.32
Castelvetere In Val Fortore,Dugenta,104.765
Castelvetere In Val Fortore,Durazzano,119.98
Castelvetere In Val Fortore,Faicchio,99.765
Castelvetere In Val Fortore,Foglianise,73.85333333333332
Castelvetere In Val Fortore,Foiano Di Val Fortore,31.271666666666665
Castelvetere In Val Fortore,Forchia,101.86833333333334
Castelvetere In Val Fortore,Fragneto Monforte,56.04333333333333
Castelvetere In Val Fortore,Fragneto L'Abate,49.473333333333336
Castelvetere In Val Fortore,Frasso Telesino,93.24666666666668
Castelvetere In Val Fortore,Ginestra Degli Schiavoni,59.78
Castelvetere In Val Fortore,Guardia Sanframondi,82.015
Castelvetere In Val Fortore,Melizzano,94.21166666666666
Castelvetere In Val Fortore,Moiano,102.44833333333332
Castelvetere In Val Fortore,Molinara,39.73333333333333
Castelvetere In Val Fortore,Montefalcone Di Val Fortore,46.513333333333335
Castelvetere In Val Fortore,Montesarchio,89.16333333333334
Castelvetere In Val Fortore,Paduli,70.76333333333334
Castelvetere In Val Fortore,Pago Veiano,53.645
Castelvetere In Val Fortore,Pannarano,86.39666666666668
Castelvetere In Val Fortore,Paolisi,97.13
Castelvetere In Val Fortore,Paupisi,78.42
Castelvetere In Val Fortore,Pesco Sannita,49.10166666666667
Castelvetere In Val Fortore,Pietraroja,84.34833333333333
Castelvetere In Val Fortore,Pietrelcina,57.50666666666667
Castelvetere In Val Fortore,Ponte,70.875
Castelvetere In Val Fortore,Pontelandolfo,66.75
Castelvetere In Val Fortore,Puglianello,94.41833333333334
Castelvetere In Val Fortore,Reino,35.32166666666667
Castelvetere In Val Fortore,San Bartolomeo In Galdo,22.141666666666666
Castelvetere In Val Fortore,San Giorgio La Molara,47.22
Castelvetere In Val Fortore,San Giorgio Del Sannio,74.83333333333333
Castelvetere In Val Fortore,San Leucio Del Sannio,74.31333333333333
Castelvetere In Val Fortore,San Lorenzello,94.78333333333332
Castelvetere In Val Fortore,San Lorenzo Maggiore,83.00500000000001
Castelvetere In Val Fortore,San Lupo,76.59833333333333
Castelvetere In Val Fortore,San Marco Dei Cavoti,32.35666666666667
Castelvetere In Val Fortore,San Martino Sannita,76.57833333333333
Castelvetere In Val Fortore,San Nazzaro,79.605
Castelvetere In Val Fortore,San Nicola Manfredi,76.685
Castelvetere In Val Fortore,Sant'Agata De' Goti,110.63833333333334
Castelvetere In Val Fortore,Sant'Angelo A Cupolo,77.98166666666665
Castelvetere In Val Fortore,Sant'Arcangelo Trimonte,71.725
Castelvetere In Val Fortore,Santa Croce Del Sannio,46.958333333333336
Castelvetere In Val Fortore,Sassinoro,57.888333333333335
Castelvetere In Val Fortore,Solopaca,84.2
Castelvetere In Val Fortore,Telese Terme,85.795
Castelvetere In Val Fortore,Tocco Caudio,82.845
Cautano,Airola,33.58833333333333
Cautano,Limatola,54.79
Cautano,San Giorgio Del Sannio,34.04833333333333
Cautano,San Salvatore Telesino,42.45333333333333
Cautano,Benevento,33.115
Cautano,Cerreto Sannita,44.78
Cautano,Ginestra Degli Schiavoni,64.23833333333333
Cautano,Morcone,43.315000000000005
Cautano,San Bartolomeo In Galdo,78.75833333333334
Cautano,Vitulano,8.886666666666667
Cautano,San Marco Dei Cavoti,46.79666666666667
Cautano,Torrecuso,17.88
Cautano,Amorosi,36.155
Cautano,Apice,42.806666666666665
Cautano,Apollosa,24.12833333333333
Cautano,Arpaia,36.10333333333333
Cautano,Arpaise,41.445
Cautano,Baselice,70.34666666666666
Cautano,Bonea,21.82
Cautano,Bucciano,29.645
Cautano,Buonalbergo,45.89833333333333
Cautano,Calvi,36.57833333333333
Cautano,Campolattaro,31.371666666666663
Cautano,Campoli Del Monte Taburno,7.213333333333334
Cautano,Casalduni,32.96333333333333
Cautano,Castelfranco In Miscano,66.945
Cautano,Castelpagano,58.64833333333333
Cautano,Castelpoto,17.936666666666667
Cautano,Castelvenere,41.12833333333333
Cautano,Castelvetere In Val Fortore,78.08666666666666
Cautano,Cautano,0.0
Cautano,Ceppaloni,39.29666666666667
Cautano,Circello,56.84
Cautano,Colle Sannita,53.47666666666667
Cautano,Cusano Mutri,61.59166666666667
Cautano,Dugenta,40.37166666666667
Cautano,Durazzano,47.748333333333335
Cautano,Faicchio,51.565000000000005
Cautano,Foglianise,8.268333333333334
Cautano,Foiano Di Val Fortore,64.24333333333333
Cautano,Forchia,38.66
Cautano,Fragneto Monforte,29.008333333333333
Cautano,Fragneto L'Abate,34.165
Cautano,Frasso Telesino,21.946666666666665
Cautano,Ginestra Degli Schiavoni,64.23833333333333
Cautano,Guardia Sanframondi,38.76
Cautano,Melizzano,27.28333333333333
Cautano,Moiano,35.85666666666667
Cautano,Molinara,54.41333333333333
Cautano,Montefalcone Di Val Fortore,68.485
Cautano,Montesarchio,24.33
Cautano,Paduli,35.54666666666667
Cautano,Pago Veiano,41.35666666666667
Cautano,Pannarano,36.32833333333333
Cautano,Paolisi,33.92166666666667
Cautano,Paupisi,20.773333333333333
Cautano,Pesco Sannita,32.986666666666665
Cautano,Pietraroja,66.96166666666666
Cautano,Pietrelcina,32.36333333333333
Cautano,Ponte,22.673333333333336
Cautano,Pontelandolfo,35.51
Cautano,Puglianello,41.15166666666666
Cautano,Reino,43.19833333333334
Cautano,San Bartolomeo In Galdo,78.75833333333334
Cautano,San Giorgio La Molara,57.531666666666666
Cautano,San Giorgio Del Sannio,34.04833333333333
Cautano,San Leucio Del Sannio,32.5
Cautano,San Lorenzello,47.74166666666667
Cautano,San Lorenzo Maggiore,34.59
Cautano,San Lupo,40.690000000000005
Cautano,San Marco Dei Cavoti,46.79666666666667
Cautano,San Martino Sannita,35.79333333333333
Cautano,San Nazzaro,38.82
Cautano,San Nicola Manfredi,35.9
Cautano,Sant'Agata De' Goti,38.406666666666666
Cautano,Sant'Angelo A Cupolo,37.11666666666667
Cautano,Sant'Arcangelo Trimonte,44.445
Cautano,Santa Croce Del Sannio,44.245
Cautano,Sassinoro,43.1
Cautano,Solopaca,31.526666666666664
Cautano,Telese Terme,37.44833333333334
Cautano,Tocco Caudio,8.806666666666667
Ceppaloni,Airola,34.75333333333333
Ceppaloni,Limatola,68.59333333333333
Ceppaloni,San Giorgio Del Sannio,28.773333333333333
Ceppaloni,San Salvatore Telesino,52.556666666666665
Ceppaloni,Benevento,44.325
Ceppaloni,Cerreto Sannita,55.098333333333336
Ceppaloni,Ginestra Degli Schiavoni,62.77833333333333
Ceppaloni,Morcone,54.00333333333333
Ceppaloni,San Bartolomeo In Galdo,82.46166666666666
Ceppaloni,Vitulano,39.035
Ceppaloni,San Marco Dei Cavoti,50.5
Ceppaloni,Torrecuso,38.815000000000005
Ceppaloni,Amorosi,58.95
Ceppaloni,Apice,41.263333333333335
Ceppaloni,Apollosa,20.90666666666667
Ceppaloni,Arpaia,32.81666666666667
Ceppaloni,Arpaise,6.503333333333333
Ceppaloni,Baselice,74.05
Ceppaloni,Bonea,30.38
Ceppaloni,Bucciano,34.87833333333333
Ceppaloni,Buonalbergo,44.43833333333334
Ceppaloni,Calvi,31.30333333333333
Ceppaloni,Campolattaro,42.06
Ceppaloni,Campoli Del Monte Taburno,37.93833333333334
Ceppaloni,Casalduni,42.625
Ceppaloni,Castelfranco In Miscano,65.485
Ceppaloni,Castelpagano,62.35166666666667
Ceppaloni,Castelpoto,32.625
